comment_id,video_id,author_channel_id,channel_id,channel_name,category,texto_original,texto_limpio,sentimiento,etiqueta_modelo,prob_negativo,prob_neutral,prob_positivo,confianza,margen_confianza,baja_confianza,community
Ugy0LbKWrqUFhWPRoKN4AaABAg.A7epXgDRFjZA7f-Z-rKQOV,n8iP75gIpmw,UC8G5cJONY8L9voMyBW8Eoug,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,Ni en su casa habían comido esas viandas. Son unos sinverguenzas,ni casa habían comido viandas sinverguenzas,negativo,NEG,0.9517723917961121,0.03787192329764366,0.010355578735470772,0.9517723917961121,0.9139004684984684,False,1.0
Ugy0dVAcWghuyCdAVS54AaABAg,n8iP75gIpmw,UC7VUuJr9cGh845CmTvf7TlQ,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,Está bien que se Arten asta ya no y los más pobres  muriendo de hambre pero si dices comes fuera de la hora es tu problema para que la  huesiaste pues,bien arten asta pobres muriendo hambre dices comes fuera hora problema huesiaste pues,negativo,NEG,0.9599900245666504,0.032955195754766464,0.0070547256618738174,0.9599900245666504,0.9270348288118839,False,1.0
Ugy1neHHTJYO0umhgLt4AaABAg,n8iP75gIpmw,UCFhxtoeARHPnXXPcDrOU3Xg,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,"Yo trabajé en joya negra 
Sandra jovel también llega mucho 
Y el profe Luis Fernando tena",trabajé joya negra sandra jovel llega profe luis fernando tena,positivo,POS,0.01308601163327694,0.40336373448371887,0.583550214767456,0.583550214767456,0.18018648028373718,True,1.0
Ugy2FaeBadbmVJj7F714AaABAg,n8iP75gIpmw,UCAlzM_N6xBlMYmM8EBzX86Q,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,"😂Que disculpe el diputado Rodas. Cuando uno decide trabajar o ser trabajador del Estado y ser un funcionario de ese nivel no hay horarios. Si no le gusta y no está contento que renuncié. Los diputados son unos abusivos y son mediocres. Tantos asesores, para que? Lo que dice éste diputado es estúpido. Su trabajo  debe ser para el pueblo. Y comparto la investigación respecto a esto. Estos diputados cómo corderitos asistieron a la orden de la Fiscal del MP.",disculpe diputado rodas decide trabajar trabajador funcionario nivel horarios gusta contento renuncié diputados abusivos mediocres tantos asesores dice diputado estúpido trabajo debe pueblo comparto investigación respecto diputados corderitos asistieron orden fiscal mp,negativo,NEG,0.9627551436424255,0.032981425523757935,0.0042634326964616776,0.9627551436424255,0.9297737181186676,False,1.0
Ugy4JA9MR8l_gkTNgWh4AaABAg,j43HgwYFKfk,UClqA491Xa5fQcXcJJa-vTWw,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,"Ya saquen A Ese corrupto 
Y Es un montón de políticos corruptos que 
Andan allí en todas las instituciones 
Montón de corruptos",saquen corrupto montón políticos corruptos andan allí todas instituciones montón corruptos,negativo,NEG,0.9570620656013489,0.031658150255680084,0.011279754340648651,0.9570620656013489,0.9254039153456688,False,3.0
Ugy4ex02KEXL5UFGjw14AaABAg,n8iP75gIpmw,UCHTGCgY2l-DQJIvlA_cpa_Q,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,Que trabajo hasen esos corruptos,trabajo hasen corruptos,negativo,NEG,0.8977096080780029,0.0827486664056778,0.019541798159480095,0.8977096080780029,0.8149609416723251,False,1.0
Ugy4utoHlyokVSeSi5h4AaABAg,n8iP75gIpmw,UC3XTwHxygNCgjndsg-UiCQA,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,los niños guatemaltecos con Desnutrición crónica serán sus verdugos.,niños guatemaltecos desnutrición crónica serán verdugos,negativo,NEG,0.9150927066802979,0.07698559761047363,0.007921679876744747,0.9150927066802979,0.8381071090698242,False,1.0
Ugy4x4u9e1_xRoppaMF4AaABAg,6W4u8sGEnGM,UCvDwJBBY1mHK70aTEYl6rsA,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,Entertainment,"se espera que la obra se finalice en plazo de acuerdo a la programación del proyecto, de acuerdo a normas internacionales de construcción, que la contraloría audite  mes a mes y sobre todo que el proyecto no sea sobrevalorado o que tenga costos adicionales a lo ya pactado.",espera obra finalice plazo acuerdo programación proyecto acuerdo normas internacionales construcción contraloría audite mes mes proyecto sobrevalorado tenga costos adicionales pactado,neutral,NEU,0.06172225624322891,0.7560270428657532,0.18225069344043732,0.7560270428657532,0.5737763494253159,False,2.0
Ugy5j8gzaawBk-mw5et4AaABAg,n8iP75gIpmw,UCkd9W714-947dEE6ZOEBATA,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,Me pregunto si antes de ser diputados les alcanzaba su dinero para comer esos almuercitos y en esos lugares? Pero como don pueblo paga....vengase el almuercito. La historia ni él se la cree. O sea.... la 3a. parte de su salario para un almuerzo???,pregunto diputados alcanzaba dinero comer almuercitos lugares don pueblo paga vengase almuercito historia ni cree parte salario almuerzo,negativo,NEG,0.9228621125221252,0.07194642722606659,0.005191401112824678,0.9228621125221252,0.8509156852960587,False,1.0
Ugy5lmf3RzzeJDUeqQd4AaABAg,ndAZjHqzzT8,UCbrtvygfRT6QXqWDNrOf-cA,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,"Eso sin mencionar el costo de sus servicios, la mala calidad del mismo, mientras no haya una ley de competencia nos van a seguir jodiendo, urge.",mencionar costo servicios mala calidad mismo mientras haya ley competencia van seguir jodiendo urge,negativo,NEG,0.9826512932777405,0.014333328232169151,0.003015415510162711,0.9826512932777405,0.9683179650455713,False,4.0
Ugy6Qii72nfxIpYyuCR4AaABAg,6W4u8sGEnGM,UCV3fr-YOixFKCZBbJP1-X4w,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,Entertainment,TODO EL APOYO PARA EL PRESIDENTE BERNARDO AREVALO 👍🇬🇹👍,apoyo presidente bernardo arevalo,positivo,POS,0.08825410157442093,0.3207016885280609,0.5910441279411316,0.5910441279411316,0.2703424394130707,True,2.0
Ugy6isIL3n6cvYbJG-94AaABAg,JkpVO1hx2f8,UCWWkebAekppaL5b5CNlppuw,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,Yo vi en  Semilla y Bernardo Arévalo  una oportunidad para que Guatemala saliera de la corrupción.,vi semilla bernardo arévalo oportunidad guatemala saliera corrupción,positivo,POS,0.05917193368077278,0.31275656819343567,0.6280714869499207,0.6280714869499207,0.315314918756485,False,9.0
Ugy6y6DL1AgyNzNpfMZ4AaABAg,n8iP75gIpmw,UCjmPuazZJzscrwvk0QR9RVw,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,"😢que desgraciados estos sinvergüenzas porque no piden un almuerzo de Q30.00 no que  almuerzos  de millonarios  con la plata  del pueblo , si les gusta lo bueno que lo paguen con su dinero",desgraciados sinvergüenzas piden almuerzo q almuerzos millonarios plata pueblo gusta bueno paguen dinero,negativo,NEG,0.9431317448616028,0.04421759769320488,0.012650681659579277,0.9431317448616028,0.8989141471683979,False,1.0
Ugy7-QbaMzLjAO_vJMB4AaABAg,n8iP75gIpmw,UCipetjeiWj4CZB6EbyYziZg,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,Que paguen de su sueldo sus alimentos si el pueblo de la miseria que  las empresas nos pagan lo pagamos,paguen sueldo alimentos pueblo miseria empresas pagan pagamos,negativo,NEG,0.9675180912017822,0.028176533058285713,0.004305369220674038,0.9675180912017822,0.9393415581434965,False,1.0
Ugy7Dk5SDB_d3RFlHU94AaABAg,n8iP75gIpmw,UCh5ESQvtzyHDhCA7XyekCFA,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,No quiere hablar de sus almuerzos se molesta . No le creo . que,quiere hablar almuerzos molesta creo,negativo,NEG,0.933830738067627,0.06337949633598328,0.0027898037806153297,0.933830738067627,0.8704512417316437,False,1.0
Ugy7b0JTkHodE4sTU_54AaABAg,WIUZtitfLRw,UCZIQnb1fkwe39Iw2TAu-bGA,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,"Como dijo pia, casi no existen banquetas, solo hay un pedazo donde se puede medio caminar... Y aun quiere que le demos gracias... #IneptoBran",dijo pia casi existen banquetas solo pedazo puede medio caminar aun quiere demos gracias ineptobran,negativo,NEG,0.8683789372444153,0.10940789431333542,0.022213183343410492,0.8683789372444153,0.7589710429310799,False,4.0
Ugy8csktFvR0eUZN4cp4AaABAg,n8iP75gIpmw,UCTP3O0rMnc8z8v8jaDQwL0w,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,Señor Nery Ramos una empresa trabaja con capital propio con dinero del dueño de la empresa que le costado ganarcelo  usted  con el dinero del pueblo o cree que el estado es su empresa trabaje esfuersece  trabajen para tener una empresa no se coman lo del pueblo,señor nery ramos empresa trabaja capital propio dinero dueño empresa costado ganarcelo usted dinero pueblo cree empresa trabaje esfuersece trabajen tener empresa coman pueblo,negativo,NEG,0.7261215448379517,0.2494426965713501,0.024435771629214287,0.7261215448379517,0.47667884826660156,False,1.0
UgyAcWsNSqIPesdI3nF4AaABAg,n8iP75gIpmw,UCsUCN0Yq_UyTvKjOJLmNrnQ,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,"para los Guatemaltecos mejor si no hacen nada, poque cuando los hacen es en contra del pueblo Guatemlateco",guatemaltecos mejor hacen nada poque hacen pueblo guatemlateco,negativo,NEG,0.9464523792266846,0.04667450860142708,0.006873148027807474,0.9464523792266846,0.8997778706252575,False,1.0
UgyB52GZe4-PXJ2TqYB4AaABAg,j43HgwYFKfk,UC3UVO7pTbeYvZ3ILEyRDskQ,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,Así debe informarse al pueblo sobre esta red de mafiosos!,así debe informarse pueblo red mafiosos,negativo,NEG,0.612740695476532,0.3129906952381134,0.0742686539888382,0.612740695476532,0.2997500002384186,False,3.0
UgyBhR2qUXgMe2NJjRN4AaABAg,PjmxCj-a9Hg,UCuP4UK33HKtJE_S39ksmaTw,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,Entertainment,Con la corrupcion y narco gobierno de Morena en Mexico  Arevalo no deberia de hacer asociacion alguna . El pueblo de Mexico esta sufriendo .,corrupcion narco gobierno morena mexico arevalo deberia hacer asociacion alguna pueblo mexico sufriendo,negativo,NEG,0.9721122980117798,0.0222023893147707,0.005685360636562109,0.9721122980117798,0.9499099086970091,False,2.0
UgyC45vItnUiq1QrUtd4AaABAg,PjmxCj-a9Hg,UClsrFGJKWPxxw7MiaEdKLXw,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,Entertainment,Señor presidente? Enfóquese  en el crimen que está destrozado al país y también al turismo aga uso de su poder para implementar leyes que combatan el crimen en general por favor  mire a su país vecino como un joven si pudo terminar con el crimen.,señor presidente enfóquese crimen destrozado país turismo aga uso poder implementar leyes combatan crimen general favor mire país vecino joven pudo terminar crimen,negativo,NEG,0.8861994743347168,0.09863723814487457,0.015163247473537922,0.8861994743347168,0.7875622361898422,False,2.0
UgyC45vItnUiq1QrUtd4AaABAg.ALgn-KZ7p47ALgvLAMzZ1A,PjmxCj-a9Hg,UCg3eIfd7BrsLEqS0BLkftHA,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,Entertainment,Ni te equivoques ni a terminado siguen siendo Salvatruchas y mareros.,ni equivoques ni terminado siguen siendo salvatruchas mareros,negativo,NEG,0.6204460263252258,0.2875165045261383,0.0920373797416687,0.6204460263252258,0.3329295217990875,False,2.0
UgyC45vItnUiq1QrUtd4AaABAg.ALgn-KZ7p47ALgwtbYMM1u,PjmxCj-a9Hg,UCg3eIfd7BrsLEqS0BLkftHA,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,Entertainment,"Y los  que fueron hacer los pandilleros del salvador en antigua que, siguen haviendo maras en el salvador y eso es un país de maras",hacer pandilleros salvador antigua siguen haviendo maras salvador país maras,negativo,NEG,0.8509052991867065,0.14027534425258636,0.0088193379342556,0.8509052991867065,0.7106299549341202,False,2.0
UgyC45vItnUiq1QrUtd4AaABAg.ALgn-KZ7p47ALgx6SmnMen,PjmxCj-a9Hg,UCg3eIfd7BrsLEqS0BLkftHA,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,Entertainment,Y todo los que tienen tatuajes del salvador son pandilleros eso su dictador lo dijo. Así que no te venden humo 💨 todo lo que dicen del salvador.,tienen tatuajes salvador pandilleros dictador dijo así venden humo dicen salvador,negativo,NEG,0.7624216079711914,0.20932450890541077,0.02825387567281723,0.7624216079711914,0.5530970990657806,False,2.0
UgyC9HUMcvW-e_nFJK14AaABAg,06mFNPU0aB8,UCAxvOOHQk7dYPOajzFEVtbA,UCVpSRoZgngfSL03Nlbjtq9A,Noti7,News & Politics,Así metan los al tambo con minifaldas allí no les ba a faltar la moronga.,así metan tambo minifaldas allí ba faltar moronga,neutral,NEU,0.29059427976608276,0.5893127918243408,0.1200929507613182,0.5893127918243408,0.29871851205825806,True,2.0
UgyCFEFtEmhDbi91yCF4AaABAg,06mFNPU0aB8,UCq3mDTTRZnUybct5M9OSXbg,UCVpSRoZgngfSL03Nlbjtq9A,Noti7,News & Politics,Destreza dise😅,destreza dise,positivo,POS,0.09905031323432922,0.4362652897834778,0.4646844267845154,0.4646844267845154,0.028419137001037598,True,2.0
UgyCoulSuwV8jBnjbtN4AaABAg,n8iP75gIpmw,UCGzXwyCzMzGmjmCbH3Hg01Q,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,Ése señor entrevistador pertenece al PACTO DE CORRUPTOS....ATACA LA TRANSPARENCIA Y DEFIENDE A LOS CORRUPTOS.,señor entrevistador pertenece pacto corruptos ataca transparencia defiende corruptos,negativo,NEG,0.9415716528892517,0.04891153797507286,0.00951678492128849,0.9415716528892517,0.8926601149141788,False,1.0
UgyD5CIXnbXNiM-a4VF4AaABAg,6W4u8sGEnGM,UC0HvfEWozTHbwl_iEmJNvVA,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,Entertainment,Si el presidente ha sido un buen presidente pues hay que botar por el hay muchos que han hablado mal de él pero ellos no hacen nada por gustemala,presidente sido buen presidente pues botar muchos hablado mal hacen nada gustemala,negativo,NEG,0.5897336006164551,0.25134292244911194,0.15892340242862701,0.5897336006164551,0.33839067816734314,True,2.0
UgyE6hk1g9jR7zB67lV4AaABAg,6W4u8sGEnGM,UC14qlobYKqD-DO0j6b75lcA,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,Entertainment,seria bueno tambien hecharle mano a la ejecucion del puente  del rio la pasion que todoavia se esta utilizando ferry hay que hacer un puente rapido.,seria bueno hecharle mano ejecucion puente rio pasion todoavia utilizando ferry hacer puente rapido,neutral,NEU,0.0981345921754837,0.612106204032898,0.28975921869277954,0.612106204032898,0.3223469853401184,False,2.0
UgyEM7_iOGkWV0SbNuB4AaABAg,n8iP75gIpmw,UCiGRBf2RNF0WRKhRVT7zFoA,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,"Lamentablemente en nuestro país sigue la misma sinverguenzada. Este diputado quiere tapar el sol con un dedo. Qué pasaría si un profesor quisiera que le pagaran su comida aparte de su sueldo porque le está enseñando a
 dibujar a un niño.",lamentablemente nuestro país sigue misma sinverguenzada diputado quiere tapar sol dedo pasaría profesor quisiera pagaran comida aparte sueldo enseñando dibujar niño,negativo,NEG,0.95451420545578,0.04168876260519028,0.0037969632539898157,0.95451420545578,0.9128254428505898,False,1.0
UgyFSrjeDvPsB0fKUdp4AaABAg,6W4u8sGEnGM,UCa36MjQLoPAmgJo-R3G8WQA,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,Entertainment,Que Dios bendiga al gobierno de Guatemala,dios bendiga gobierno guatemala,positivo,POS,0.027172470465302467,0.1610928475856781,0.8117347359657288,0.8117347359657288,0.6506418883800507,False,2.0
UgyHHYcKhbzXr6xEjth4AaABAg,06mFNPU0aB8,UCjZgFEowMBrsjodqfovzdKw,UCVpSRoZgngfSL03Nlbjtq9A,Noti7,News & Politics,Ay que  usarlos  como  mujeres,ay usarlos mujeres,neutral,NEU,0.058590371161699295,0.5690746903419495,0.3723350167274475,0.5690746903419495,0.19673967361450195,True,2.0
UgyHIuxG8A2lYDRB6vh4AaABAg,6W4u8sGEnGM,UC3YpzAr7pcdKC7BVFEpYzog,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,Entertainment,"Pues como no si a Guatemala desbancaron lo anteriores presidentes han barrido con todo 
Primero Dios puedan terminar este proyecto antes que entre otr@ ladron y después busquen culpables",pues guatemala desbancaron anteriores presidentes barrido primero dios puedan terminar proyecto otr ladron después busquen culpables,negativo,NEG,0.9013442397117615,0.0852063000202179,0.013449457474052906,0.9013442397117615,0.8161379396915436,False,2.0
UgyHIuxG8A2lYDRB6vh4AaABAg.A_zEyCTHfWFA_zWovudn2B,6W4u8sGEnGM,UCyJhqmMbsvjpoarBBStA2kg,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,Entertainment,"Por eso mismo
No permítanos otro partido corrupto de los mismos de antes para salvar todo lo que hoy estamos mirando",mismo permítanos partido corrupto mismos salvar hoy mirando,negativo,NEG,0.9270396828651428,0.06429239362478256,0.008667857386171818,0.9270396828651428,0.8627472892403603,False,2.0
UgyHcSyWHx2SKCg6db14AaABAg,j43HgwYFKfk,UCQqlPPUGqAfWjd-FSh_qn7Q,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,"Esa universidad se debe privatizar, es la universidad mas cara de Guatemala por estudiante egresado, es una carga tributaria innecesaria.",universidad debe privatizar universidad cara guatemala estudiante egresado carga tributaria innecesaria,negativo,NEG,0.9720025062561035,0.02392052859067917,0.004076937213540077,0.9720025062561035,0.9480819776654243,False,3.0
UgyIX1zx3bbc9DsK8VR4AaABAg,n8iP75gIpmw,UC8r11yOugM2NuRfitQOxLLg,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,"Qué tristeza que extranjeros que vinieron como policías a una institución internacional impuesta por la ""comunidad internacional"" supuestamente para combatir la impunidad, se hayan quedado como ""analistas"" y periodistas en Guatemala, comentando temas nacionales. Es la nueva conquista.",tristeza extranjeros vinieron policías institución internacional impuesta comunidad internacional supuestamente combatir impunidad hayan quedado analistas periodistas guatemala comentando temas nacionales nueva conquista,negativo,NEG,0.9789384603500366,0.017893455922603607,0.003168016206473112,0.9789384603500366,0.961045004427433,False,1.0
UgyIfQ-oDt0uVFZIq9d4AaABAg,PjmxCj-a9Hg,UCusjriFsDHEc2AOjqk-p5ig,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,Entertainment,"Guate tambien tiene gobierno PROGRE, LOS Y LAS DIPUTADAS,  JAJAJA
CIUDADANOS Y CIUDADANAS JAJAJA
CHIQUILLOS Y CHIQUILLOS JAJAJA
Los gobiernos PROGRES son los que estan llevando  a la ruina auchoa paises,  principalmente en occidente.  
Estos PROGRESS que se pongan a trabajar de manera mas activa por el Pais y no solo bla bla bla.   Se nesesita tomar.accion YA y no bla bla bla.",guate gobierno progre diputadas jajaja ciudadanos ciudadanas jajaja chiquillos chiquillos jajaja gobiernos progres llevando ruina auchoa paises principalmente occidente progress pongan trabajar manera activa pais solo bla bla bla nesesita tomar accion bla bla bla,negativo,NEG,0.8866734504699707,0.09693509340286255,0.01639149710536003,0.8866734504699707,0.7897383570671082,False,2.0
UgyIteBIiYe7DjUN3554AaABAg,ndAZjHqzzT8,UCVC2QugcI1G4RvlCiUqd1aQ,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,EXCELENTE,excelente,neutral,NEU,0.20341520011425018,0.47786250710487366,0.3187222182750702,0.47786250710487366,0.15914028882980347,True,4.0
UgyJ7QRY-X3DsJC-t-p4AaABAg,lj983NWyAQY,UC5fvhAfm89JH8eDFdvc0xYw,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,News & Politics,Guate es Classic 👍💯,guate classic,positivo,POS,0.025252163410186768,0.1901666224002838,0.784581184387207,0.784581184387207,0.5944145619869232,False,5.0
UgyJnStLEHxVNbAfd0p4AaABAg,PjmxCj-a9Hg,UCAV7QIjYhbDJaycQycM_0eQ,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,Entertainment,No dejen que nuestros hermanos Guatemalatecos qué esten encerrados en esse lugar pir favor 🙏 Autoridades sun  nuestros prójimos gracias señores 🙏 🙌 👏,dejen nuestros hermanos guatemalatecos esten encerrados esse lugar pir favor autoridades sun nuestros prójimos gracias señores,negativo,NEG,0.8959521055221558,0.08668243885040283,0.017365485429763794,0.8959521055221558,0.8092696666717529,False,2.0
UgyMRj1sNq6Xkrqepst4AaABAg,n8iP75gIpmw,UC3E9mAgP7VoAE5mZoAexl5g,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,"Son realmente estos diputados unos aprovechados, mientras los jubilados del igss  ,algunos reciben 300.00 quetzales al mes y no los an apoyado.",realmente diputados aprovechados mientras jubilados igss reciben quetzales mes an apoyado,negativo,NEG,0.9746379852294922,0.020627262070775032,0.004734669346362352,0.9746379852294922,0.9540107231587172,False,1.0
UgyN-BmjI1Qyr5moi-x4AaABAg,n8iP75gIpmw,UCB5p8a5gklc80jJItP6xTHg,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,"Aunqué contradiga, ellos están acostumbrados a hacer esto, comiendo a costillas del pueblo,",aunqué contradiga acostumbrados hacer comiendo costillas pueblo,negativo,NEG,0.7800402045249939,0.1894477903842926,0.03051196224987507,0.7800402045249939,0.5905924141407013,False,1.0
UgyNuIQ1W1M3g8ut6314AaABAg,6W4u8sGEnGM,UC1NiEdJ7gk6FlDexIalWnGg,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,Entertainment,"Las verdad si ya es un hecho si el presidente se merece mucho respeto porque está haciendo en tristes 4 años ese proyecto.
MIENTRAS LOS CORRUPTOS HDP SOLO SE HAN HUEVIADO LAS MILLONADAS DE DINERO EN MAS DE 60 AÑOS NO HICIERON
 NI PURA MIERDA. 😡
Pero la gente burra aun así pienso que vamos a regresar con los corruptos hdpm a ser gobernados. 
ESPERO EQUIVOCARME",verdad hecho presidente merece respeto haciendo tristes años proyecto mientras corruptos hdp solo hueviado millonadas dinero años hicieron ni pura mierda gente burra aun así pienso vamos regresar corruptos hdpm gobernados espero equivocarme,negativo,NEG,0.970952570438385,0.021576834842562675,0.007470638491213322,0.970952570438385,0.9493757355958223,False,2.0
UgyOyo4VyMiMOhqOkGd4AaABAg,yLZS3JiEBg8,UCdQAuWwyC99MB7Y02Umj26Q,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,"Y todo se resume en la letra pequeña, suena bonito pero no es así de fácil, vos crees realmente que Dionisio va a estar de acuerdo con dejar que otros vendan pollo y huevos, lo siento mucho pero tenes que detallar más en la letra pequeña.
Dionisio nunca va a dejar que eso pase, y si el está de acuerdo entonces perdemos los consumidores. El león no es como lo pintan.",resume letra pequeña suena bonito así fácil vos crees realmente dionisio va acuerdo dejar otros vendan pollo huevos siento tenes detallar letra pequeña dionisio nunca va dejar pase acuerdo entonces perdemos consumidores león pintan,negativo,NEG,0.8110073208808899,0.17836876213550568,0.010623886249959469,0.8110073208808899,0.6326385587453842,False,4.0
UgyPm-2rnRLPav43Bt14AaABAg,TT4qJ5FXHYE,UCtowGNY2lnlg6O2CkwDgkLg,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,"¡Aplaudo y celebro su iniciativa! Desde Puebla, me enorgullece conocer un grupo femenino de Ulama 😊❤️.",aplaudo celebro iniciativa puebla enorgullece conocer grupo femenino ulama,positivo,POS,0.00609168503433466,0.03231535479426384,0.961592972278595,0.961592972278595,0.9292776174843311,False,8.0
UgyQQbXS_Q_JYcSefap4AaABAg,OkXlHx0hx-8,UCp_dAUfv8i3LW3zWc24dLaQ,UCRwA1NUcUnwsly35ikGhp0A,Noticias Telemundo,News & Politics,Regresaron sin nada 😂😂,regresaron nada,negativo,NEG,0.49809014797210693,0.4535007178783417,0.04840914532542229,0.49809014797210693,0.04458943009376526,True,6.0
UgyQxncw9dtHgZFgp014AaABAg,UhL9y3KUl8E,UC_NRVt2UP88ZNTwzrZ66JSg,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,"Gracias por este video, que importante conocer este tipo de espacios.",gracias video importante conocer tipo espacios,positivo,POS,0.0027907525654882193,0.02286764420568943,0.974341630935669,0.974341630935669,0.9514739867299795,False,
UgyRmKHMG-ygpot6nY14AaABAg,j43HgwYFKfk,UCylqlpsh8ENNM1LqgQ1KbxA,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,"Triste la realidad de la USAC, y buen video, ojalá saque más frecuentemente.",triste realidad usac buen video ojalá saque frecuentemente,negativo,NEG,0.6793689131736755,0.23426470160484314,0.08636637777090073,0.6793689131736755,0.4451042115688324,False,3.0
UgyS31-ujtXB5VmjBRV4AaABAg,j43HgwYFKfk,UCRvPToDkkumha7WJAfCDk1A,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,Que asco,asco,negativo,NEG,0.8485830426216125,0.12252970039844513,0.02888723462820053,0.8485830426216125,0.7260533422231674,False,3.0
UgySlQlmZmrLAq5JsLx4AaABAg,PjmxCj-a9Hg,UCPZueDLrCS4BmTBRMA4q0fA,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,Entertainment,"Bienvenido el tren maya 🎉 como hay ineptos que se oponen a esta gran colaboración estamos hablando de desarrollo para nuestra frontera, desarrollo para el país en general acaso no saben cuantos turistas genera al año? imagínense de aquí a 10 años ya con el tren maya y todo nuestro país conectado logísticamente con trenes",bienvenido tren maya ineptos oponen gran colaboración hablando desarrollo nuestra frontera desarrollo país general acaso saben cuantos turistas genera año imagínense aquí años tren maya nuestro país conectado logísticamente trenes,negativo,NEG,0.8804206252098083,0.09756551682949066,0.022013898938894272,0.8804206252098083,0.7828551083803177,False,2.0
UgySlQlmZmrLAq5JsLx4AaABAg.ALh5XYlqNufALhOuUP3UYB,PjmxCj-a9Hg,UC7IMsCxfZyWN7YQo8-JYa6Q,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,Entertainment,"Me agrado lo que usted a dicho, es cierto hay muchas personas que no piensan en el desarrollo mutuo y en el lugar de hacer comentarios de felicitaciones al Gobierno por éste desarrollo solidario,  se ponen hablar estupideces.",agrado usted dicho cierto muchas personas piensan desarrollo mutuo lugar hacer comentarios felicitaciones gobierno desarrollo solidario ponen hablar estupideces,negativo,NEG,0.956616997718811,0.03327377513051033,0.010109194554388523,0.956616997718811,0.9233432225883007,False,2.0
UgySttznhywvGXZyF-N4AaABAg,lj983NWyAQY,UCHMQ_lDhibZ-XZ_3fo6oxwg,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,News & Politics,Muy bello Guatemala. Saludos desde Honduras,bello guatemala saludos honduras,positivo,POS,0.00546207744628191,0.03432686999440193,0.9602110385894775,0.9602110385894775,0.9258841685950756,False,5.0
